brokered_by,status, Listing Price ($) , Price per Sqft ,bed,bath,street,city,state,zip_code,House Size (sqft),prev_sold_date,Years Since Last Sale
56852,for_sale," $285,000.00 ", $286.72 ,3,2,1623927,Miami,Florida,33193,994,10/16/17,7
30807,for_sale," $650,000.00 ", $347.04 ,3,2,1585809,Miami,Florida,33182,1873,3/3/15,10
108898,for_sale," $145,000.00 ", $181.02 ,1,1,309401,Miami,Florida,33179,801,2/20/18,7
59663,for_sale," $110,000.00 ", $166.67 ,1,1,554647,Miami,Florida,33179,660,4/24/14,11
13955,for_sale," $495,000.00 ", $378.15 ,3,3,798933,Miami,Florida,33180,1309,,
35751,for_sale," $849,000.00 ", $430.75 ,4,5,937625,Miami,Florida,33175,1971,,
42135,for_sale," $190,000.00 ", $194.27 ,2,2,617172,Miami,Florida,33179,978,6/25/14,10
65507,for_sale," $489,999.00 ", $276.21 ,3,2,315697,Miami,Florida,33175,1774,3/30/18,7
13741,for_sale," $199,000.00 ", $174.56 ,2,2,309400,Miami,Florida,33179,1140,11/7/14,10
3402,for_sale," $349,999.00 ", $182.20 ,4,2,1099414,Miami,Florida,33185,1921,9/4/96,28
81651,for_sale," $204,000.00 ", $171.14 ,2,2,1785742,Miami,Florida,33179,1192,,
90649,for_sale," $159,000.00 ", $162.08 ,1,2,647756,Miami,Florida,33179,981,,
34700,for_sale," $455,000.00 ", $352.71 ,3,2,311327,Miami,Florida,33183,1290,,
35944,for_sale," $810,000.00 ", $297.90 ,4,3,512547,Miami,Florida,33175,2719,,
57984,for_sale," $490,000.00 ", $378.09 ,3,2,380984,Miami,Florida,33196,1296,,
48110,for_sale," $525,000.00 ", $285.79 ,4,4,1778470,Miami,Florida,33196,1837,,
19809,for_sale," $345,000.00 ", $256.32 ,2,3,1744833,Miami,Florida,33183,1346,,
30807,for_sale," $590,000.00 ", $311.18 ,5,3,381283,Miami,Florida,33193,1896,,
16829,for_sale," $950,000.00 ", $231.26 ,5,6,590505,Miami,Florida,33179,4108,5/21/21,4
35977,for_sale," $365,000.00 ", $372.45 ,2,1,568948,Miami,Florida,33175,980,,
35944,for_sale," $425,000.00 ", $272.44 ,2,3,315310,Miami,Florida,33175,1560,,
54242,for_sale," $859,900.00 ", $334.46 ,4,3,825591,Miami,Florida,33175,2571,3/2/06,19
35944,for_sale," $310,000.00 ", $331.20 ,2,2,292337,Miami,Florida,33183,936,,
24150,for_sale," $87,900.00 ", $141.77 ,1,1,424727,Miami,Florida,33162,620,,
18794,for_sale," $990,000.00 ", $280.37 ,4,3,384518,Miami,Florida,33194,3531,,
104255,for_sale," $470,000.00 ", $283.13 ,3,3,257504,Miami,Florida,33186,1660,,
88126,for_sale," $650,000.00 ", $268.60 ,4,3,403323,Miami,Florida,33196,2420,,
13589,for_sale," $600,000.00 ", $412.65 ,3,2,432508,Miami,Florida,33193,1454,,
22611,for_sale," $430,000.00 ", $267.41 ,3,3,1786624,Miami,Florida,33196,1608,,
58891,for_sale," $579,000.00 ", $230.59 ,4,3,422324,Miami,Florida,33196,2511,,
16288,for_sale," $295,000.00 ", $166.67 ,3,3,1523228,Miami,Florida,33183,1770,6/8/05,20
83988,for_sale," $750,000.00 ", $330.25 ,4,2,97116,Miami,Florida,33186,2271,,
76867,for_sale," $800,000.00 ", $316.96 ,5,5,1643413,Miami,Florida,33179,2524,,
64133,for_sale," $373,000.00 ", $302.76 ,3,3,145370,Miami,Florida,33179,1232,2/6/17,8
13586,for_sale," $680,000.00 ", $209.68 ,4,4,417547,Miami,Florida,33185,3243,,
9556,for_sale," $165,000.00 ", $164.67 ,1,2,1239716,Miami,Florida,33179,1002,10/5/07,17
66063,for_sale," $675,000.00 ", $291.45 ,5,3,1767754,Miami,Florida,33196,2316,,
106530,for_sale," $209,900.00 ", $184.12 ,2,2,309409,Miami,Florida,33179,1140,,
103279,for_sale," $425,000.00 ", $250.15 ,3,3,1611180,Miami,Florida,33193,1699,,
52572,for_sale," $430,000.00 ", $323.31 ,3,2,324423,Miami,Florida,33175,1330,,
22611,for_sale," $524,999.00 ", $376.07 ,4,3,418410,Miami,Florida,33193,1396,,
47470,for_sale," $4,489,000.00 ", $911.84 ,6,7,1547694,Miami,Florida,33143,4923,5/12/11,14
39774,for_sale," $230,000.00 ", $174.64 ,2,2,509448,Miami,Florida,33179,1317,,
58891,for_sale," $775,000.00 ", $321.18 ,3,2,369003,Miami,Florida,33183,2413,,
17823,for_sale," $260,000.00 ", $200.93 ,4,2,185014,Miami,Florida,33175,1294,,
22611,for_sale," $325,000.00 ", $386.90 ,2,2,1552860,Miami,Florida,33193,840,,
29264,for_sale," $260,000.00 ", $250.00 ,3,2,1729718,Miami,Florida,33183,1040,8/30/05,19
65416,for_sale," $180,000.00 ", $157.89 ,2,2,274659,Miami,Florida,33179,1140,8/30/18,6
33143,for_sale," $575,000.00 ", $302.63 ,3,2,188212,Miami,Florida,33179,1900,8/22/06,18
17823,for_sale," $275,000.00 ", $290.08 ,2,2,1734991,Miami,Florida,33193,948,5/4/20,5
1521,for_sale," $350,000.00 ", $416.67 ,3,2,679319,Miami,Florida,33147,840,3/4/22,3
17823,for_sale," $495,000.00 ", $366.40 ,3,2,771343,Miami,Florida,33182,1351,,
35944,for_sale," $260,000.00 ", $277.78 ,2,2,292475,Miami,Florida,33183,936,,
9556,for_sale," $250,000.00 ", $149.34 ,2,2,470708,Miami,Florida,33179,1674,11/16/10,14
53353,for_sale," $445,000.00 ", $250.42 ,3,3,1829523,Miami,Florida,33194,1777,,
12180,for_sale," $534,900.00 ", $205.41 ,4,3,1799739,Miami,Florida,33186,2604,,
9556,for_sale," $580,000.00 ", $369.19 ,3,2,636716,Miami,Florida,33179,1571,1/17/02,23
15590,for_sale," $549,900.00 ", $373.83 ,3,2,383033,Miami,Florida,33185,1471,,
65772,for_sale," $510,000.00 ", $290.93 ,3,3,470832,Miami,Florida,33185,1753,1/5/22,3
10959,for_sale," $910,000.00 ", $244.76 ,5,4,904071,Miami,Florida,33175,3718,7/3/03,21
34886,for_sale," $320,000.00 ", $209.15 ,3,3,640064,Miami,Florida,33169,1530,,
12332,for_sale," $600,000.00 ", $347.02 ,3,2,417189,Miami,Florida,33185,1729,,
64123,for_sale," $710,000.00 ", $369.60 ,3,2,446238,Miami,Florida,33185,1921,,
70821,for_sale," $250,000.00 ", $206.78 ,3,2,367458,Miami,Florida,33186,1209,,
71079,for_sale," $389,000.00 ", $268.46 ,3,1,1158561,Miami,Florida,33142,1449,10/12/07,17
98991,for_sale," $639,000.00 ", $344.10 ,4,2,373034,Miami,Florida,33142,1857,,
47470,for_sale," $470,000.00 ", $552.94 ,2,1,306466,Miami,Florida,33142,850,6/16/21,4
37701,for_sale," $525,000.00 ", $437.50 ,4,2,274669,Miami,Florida,33142,1200,9/25/06,18
70924,for_sale," $270,000.00 ", $186.21 ,2,2,181746,Miami,Florida,33179,1450,10/18/17,7
35944,for_sale," $435,000.00 ", $253.20 ,4,3,376770,Miami,Florida,33185,1718,7/12/21,3
35944,for_sale," $445,000.00 ", $259.02 ,4,3,377089,Miami,Florida,33185,1718,7/13/21,3
35944,for_sale," $239,500.00 ", $244.39 ,1,2,1747482,Miami,Florida,33186,980,,
92977,for_sale," $325,000.00 ", $203.63 ,2,2,648045,Miami,Florida,33179,1596,4/18/14,11
16288,for_sale," $525,000.00 ", $332.28 ,3,2,158272,Miami,Florida,33173,1580,7/29/20,4
19809,for_sale," $285,000.00 ", $346.29 ,2,2,184232,Miami,Florida,33175,823,11/9/17,7
22611,for_sale," $550,000.00 ", $362.80 ,3,2,372524,Miami,Florida,33175,1516,,
17823,for_sale," $3,200,000.00 ", $598.69 ,7,5,1541092,Miami,Florida,33155,5345,6/1/00,25
52783,for_sale," $2,500,000.00 ", $534.30 ,7,6,1512710,Miami,Florida,33143,4679,5/3/10,15
8061,for_sale," $6,900,000.00 ", $811.96 ,7,9,1557555,Miami,Florida,33143,8498,4/23/18,7
47515,for_sale," $647,000.00 ", $335.41 ,4,4,973647,Miami,Florida,33145,1929,6/28/99,25
54222,for_sale," $820,000.00 ", $552.56 ,3,3,828656,Miami,Florida,33145,1484,4/17/14,11
71150,for_sale," $1,200,000.00 ", $442.64 ,8,4,755321,Miami,Florida,33145,2711,,
107497,for_sale," $759,000.00 ", $455.58 ,4,2,459176,Miami,Florida,33145,1666,1/20/22,3
32680,for_sale," $180,000.00 ", $160.43 ,3,2,377359,Miami,Florida,33142,1122,,
32596,for_sale," $349,900.00 ", $223.58 ,4,2,,Miami,Florida,33142,1565,9/3/21,3
13581,for_sale," $350,000.00 ", $389.76 ,3,2,755421,Miami,Florida,33142,898,5/7/21,4
28957,for_sale," $348,000.00 ", $250.00 ,3,2,585050,Miami,Florida,33142,1392,12/9/16,8
56852,for_sale," $349,900.00 ", $203.67 ,4,2,323531,Miami,Florida,33142,1718,3/10/05,20
35873,for_sale," $360,000.00 ", $233.16 ,4,2,231255,Miami,Florida,33142,1544,,
73388,for_sale," $450,000.00 ", $326.56 ,3,4,1090653,Miami,Florida,33142,1378,,
31855,for_sale," $315,000.00 ", $204.94 ,4,2,314570,Miami,Florida,33142,1537,,
32622,for_sale," $325,000.00 ", $189.39 ,4,2,242055,Miami,Florida,33142,1716,12/28/02,22
8061,for_sale," $360,000.00 ", $255.86 ,4,3,964193,Miami,Florida,33142,1407,,
9556,for_sale," $900,000.00 ", $385.44 ,6,3,907755,Miami,Florida,33142,2335,,
65542,for_sale," $685,000.00 ", $303.50 ,7,4,982307,Miami,Florida,33142,2257,11/21/19,5
4823,for_sale," $243,400.00 ", $88.44 ,3,2,941339,Miami,Florida,33147,2752,4/13/21,4
53152,for_sale," $264,000.00 ", $124.53 ,6,2,710193,Miami,Florida,33147,2120,2/17/05,20
19809,for_sale," $415,000.00 ", $347.28 ,5,2,,Miami,Florida,33147,1195,10/2/89,35
51324,for_sale," $135,000.00 ", $96.57 ,4,1,724526,Miami,Florida,33147,1398,5/30/06,19
9106,for_sale," $199,999.00 ", $223.21 ,2,1,784803,Miami,Florida,33147,896,,
31855,for_sale," $80,000.00 ", $57.64 ,5,1,505975,Miami,Florida,33147,1388,,
81517,for_sale," $435,000.00 ", $159.99 ,7,3,1055988,Miami,Florida,33147,2719,2/23/90,35
82202,for_sale," $350,000.00 ", $189.80 ,3,3,,Miami,Florida,33147,1844,12/1/21,3
32596,for_sale," $415,000.00 ", $363.08 ,4,4,946580,Miami,Florida,33147,1143,10/24/19,5
59988,for_sale," $275,000.00 ", $338.25 ,2,1,904547,Miami,Florida,33147,813,4/28/09,16
3613,for_sale," $259,900.00 ", $327.74 ,2,1,640469,Miami,Florida,33147,793,12/27/18,6
20579,for_sale," $265,000.00 ", $252.38 ,3,2,1559671,Miami,Florida,33147,1050,,
45379,for_sale," $330,000.00 ", $285.71 ,3,1,740871,Miami,Florida,33147,1155,10/22/18,6
30807,for_sale," $299,900.00 ", $231.05 ,4,2,421250,Miami,Florida,33147,1298,,
67860,for_sale," $315,000.00 ", $308.82 ,3,2,902586,Miami,Florida,33147,1020,5/15/00,25
3402,for_sale," $105,000.00 ", $140.00 ,2,1,1703808,Miami,Florida,33150,750,11/12/03,21
36594,for_sale," $55,000.00 ", $34.38 ,4,4,1820064,Miami,Florida,33150,1600,7/30/91,33
77814,for_sale," $159,900.00 ", $171.94 ,3,1,1709474,Miami,Florida,33150,930,8/20/03,21
72928,for_sale," $374,999.00 ", $265.39 ,4,3,1516644,Miami,Florida,33150,1413,6/16/20,5
30807,for_sale," $349,900.00 ", $172.19 ,6,2,1699109,Miami,Florida,33150,2032,3/3/98,27
31679,for_sale," $325,000.00 ", $229.03 ,5,3,653615,Miami,Florida,33150,1419,4/5/04,21
47111,for_sale," $588,800.00 ", $268.86 ,5,3,66024,Miami,Florida,33150,2190,6/9/93,32
22611,for_sale," $399,000.00 ", $322.03 ,3,2,1724102,Miami,Florida,33155,1239,,
61425,for_sale," $495,990.00 ", $406.88 ,3,2,1517323,Miami,Florida,33155,1219,,
83573,for_sale," $530,000.00 ", $345.95 ,3,1,700275,Miami,Florida,33155,1532,,
58891,for_sale," $245,000.00 ", $212.67 ,2,1,758593,Miami,Florida,33147,1152,,
57984,for_sale," $499,000.00 ", $468.98 ,3,1,1434687,Miami,Florida,33144,1064,1/19/22,3
68498,for_sale," $520,000.00 ", $378.73 ,3,1,53488,Miami,Florida,33144,1373,10/27/20,4
31,for_sale," $1,100,000.00 ", $462.38 ,3,2,1617565,Miami,Florida,33144,2379,,
52572,for_sale," $550,000.00 ", $390.63 ,3,3,365399,Miami,Florida,33145,1408,4/19/21,4
3197,for_sale," $599,000.00 ", $264.23 ,4,2,1005051,Miami,Florida,33145,2267,,
34252,for_sale," $155,000.00 ", $253.68 ,1,1,792083,Miami,Florida,33145,611,,
70271,for_sale," $1,350,000.00 ", $377.94 ,6,5,911811,Miami,Florida,33145,3572,10/29/03,21
15486,for_sale," $1,450,000.00 ", $504.17 ,3,4,,Miami,Florida,33145,2876,,
52572,for_sale," $799,000.00 ", $434.00 ,3,2,690965,Miami,Florida,33145,1841,12/9/20,4
12233,for_sale," $650,000.00 ", $422.08 ,4,2,941720,Miami,Florida,33145,1540,3/15/18,7
70646,for_sale," $895,000.00 ", $503.94 ,5,2,,Miami,Florida,33145,1776,6/22/18,7
109089,for_sale," $795,000.00 ", $394.93 ,3,4,471150,Miami,Florida,33145,2013,1/3/19,6
16829,for_sale," $995,000.00 ", $434.12 ,3,3,320053,Miami,Florida,33145,2292,,
103279,for_sale," $575,000.00 ", $446.78 ,3,2,776849,Miami,Florida,33145,1287,,
98991,for_sale," $830,000.00 ", $448.89 ,4,2,1081171,Miami,Florida,33145,1849,4/2/20,5
46903,for_sale," $1,190,000.00 ", $353.85 ,8,4,679354,Miami,Florida,33145,3363,,
47470,for_sale," $159,000.00 ", $109.50 ,5,3,,Miami,Florida,33142,1452,4/30/21,4
103321,for_sale," $185,000.00 ", $213.38 ,3,1,949163,Miami,Florida,33142,867,,
65012,for_sale," $299,999.00 ", $323.27 ,4,2,515220,Miami,Florida,33142,928,3/20/20,5
84926,for_sale," $455,000.00 ", $199.56 ,6,4,1366425,Miami,Florida,33142,2280,6/28/17,7
98906,for_sale," $435,000.00 ", $488.22 ,2,2,614226,Miami,Florida,33144,891,8/2/21,3
33808,for_sale," $460,000.00 ", $319.89 ,3,2,1687202,Miami,Florida,33144,1438,9/27/21,3
35751,for_sale," $630,000.00 ", $270.39 ,6,3,654101,Miami,Florida,33144,2330,,
57595,for_sale," $494,990.00 ", $270.78 ,3,3,250823,Miami,Florida,33167,1828,,
57595,ready_to_build," $517,990.00 ", $287.77 ,3,,825086,Miami,Florida,33167,1800,,
57595,ready_to_build," $507,990.00 ", $309.75 ,3,,825086,Miami,Florida,33167,1640,,
57595,ready_to_build," $459,990.00 ", $271.06 ,3,,825086,Miami,Florida,33167,1697,,
71150,for_sale," $495,000.00 ", $485.29 ,3,2,1831773,Miami,Florida,33169,1020,6/12/06,19
35811,for_sale," $629,900.00 ", $225.93 ,4,4,741400,Miami,Florida,33170,2788,,
67589,for_sale," $390,000.00 ", $370.02 ,3,2,223559,Miami,Florida,33170,1054,,
57595,ready_to_build," $583,990.00 ", $181.31 ,5,,1959140,Miami,Florida,33170,3221,,
57595,for_sale," $381,990.00 ", $270.15 ,3,3,267263,Miami,Florida,33170,1414,,
28820,for_sale," $220,000.00 ", $137.07 ,4,3,631254,Miami,Florida,33167,1605,6/20/07,18
66933,for_sale," $100,000.00 ", $72.15 ,5,2,245055,Miami,Florida,33167,1386,,
44423,for_sale," $225,000.00 ", $199.65 ,3,1,255733,Miami,Florida,33167,1127,8/18/05,19
58912,for_sale," $189,999.00 ", $196.69 ,3,1,175615,Miami,Florida,33168,966,9/1/92,32
35142,for_sale," $274,900.00 ", $178.04 ,3,2,1719193,Miami,Florida,33168,1544,,
28813,for_sale," $310,000.00 ", $373.49 ,3,2,,Miami,Florida,33168,830,12/16/21,3
82095,for_sale," $299,900.00 ", $209.43 ,4,2,714840,Miami,Florida,33170,1432,,
90806,for_sale," $820,000.00 ", $760.67 ,2,1,686008,Miami,Florida,33170,1078,10/22/20,4
34252,for_sale," $499,000.00 ", $262.63 ,4,3,61325,Miami,Florida,33157,1900,,
22611,for_sale," $575,000.00 ", $341.45 ,3,2,398513,Miami,Florida,33162,1684,9/16/98,26
105134,for_sale," $1,100,000.00 ", $359.95 ,4,3,,Miami,Florida,33162,3056,9/23/03,21
61326,for_sale," $749,770.00 ", $423.60 ,3,2,512974,Miami,Florida,33162,1770,7/25/16,8
20084,for_sale," $120,000.00 ", $164.38 ,1,1,1328034,Miami,Florida,33169,730,,
27410,for_sale," $550,000.00 ", $369.62 ,3,2,513165,Miami,Florida,33157,1488,4/27/21,4
81064,for_sale," $685,000.00 ", $272.80 ,8,4,534737,Miami,Florida,33157,2511,2/7/95,30
32779,for_sale," $799,000.00 ", $390.33 ,4,3,51222,Miami,Florida,33165,2047,1/28/19,6
65507,for_sale," $220,000.00 ", $177.42 ,3,2,149269,Miami,Florida,33165,1240,,
35751,for_sale," $250,000.00 ", $123.82 ,4,2,1017857,Miami,Florida,33165,2019,1/20/06,19
13589,for_sale," $409,000.00 ", $174.71 ,4,3,963680,Miami,Florida,33165,2341,4/19/06,19
3458,for_sale," $796,500.00 ", $240.56 ,5,3,1831204,Miami,Florida,33165,3311,9/15/03,21
38810,for_sale," $529,000.00 ", $424.56 ,3,2,988468,Miami,Florida,33165,1246,,
22611,for_sale," $689,900.00 ", $323.90 ,6,4,1204552,Miami,Florida,33165,2130,9/5/19,5
35751,for_sale," $300,000.00 ", $225.56 ,2,2,,Miami,Florida,33173,1330,6/15/04,21
70271,for_sale," $565,000.00 ", $367.12 ,4,2,1824309,Miami,Florida,33173,1539,,
28937,for_sale," $529,000.00 ", $354.56 ,3,2,1730563,Miami,Florida,33173,1492,5/2/16,9
64123,for_sale," $3,799,999.00 ", $773.30 ,5,7,1442915,Miami,Florida,33173,4914,,
73388,for_sale," $375,000.00 ", $328.37 ,3,1,1793040,Miami,Florida,33165,1142,1/11/21,4
58713,for_sale," $635,000.00 ", $394.90 ,3,2,469733,Miami,Florida,33177,1608,,
109089,for_sale," $439,900.00 ", $336.06 ,3,2,520653,Miami,Florida,33177,1309,,
89055,for_sale," $525,000.00 ", $326.09 ,4,2,369002,Miami,Florida,33177,1610,5/5/97,28
59195,for_sale," $380,000.00 ", $288.10 ,3,3,341046,Miami,Florida,33177,1319,,
59663,for_sale," $600,000.00 ", $351.29 ,3,2,426009,Miami,Florida,33177,1708,6/3/21,4
57595,ready_to_build," $601,990.00 ", $225.89 ,5,,669932,Miami,Florida,33177,2665,,
57595,ready_to_build," $647,990.00 ", $195.89 ,5,,669932,Miami,Florida,33177,3308,,
57595,ready_to_build," $775,990.00 ", $223.76 ,5,,669932,Miami,Florida,33177,3468,,
57595,for_sale," $814,990.00 ", $235.00 ,5,4,566019,Miami,Florida,33177,3468,,
57595,for_sale," $694,890.00 ", $232.64 ,5,3,546716,Miami,Florida,33177,2987,,
57595,ready_to_build," $572,990.00 ", $262.48 ,4,,669932,Miami,Florida,33177,2183,,
57595,for_sale," $734,990.00 ", $305.86 ,4,3,567446,Miami,Florida,33177,2403,,
57595,ready_to_build," $556,990.00 ", $304.87 ,3,,669932,Miami,Florida,33177,1827,,
57595,for_sale," $768,990.00 ", $274.05 ,5,5,567455,Miami,Florida,33177,2806,,
57595,ready_to_build," $690,990.00 ", $287.55 ,4,,669932,Miami,Florida,33177,2403,,
57595,for_sale," $764,990.00 ", $300.23 ,4,4,568571,Miami,Florida,33177,2548,,
103321,for_sale," $1,180,000.00 ", $501.70 ,4,3,746137,Miami,Florida,33180,2352,2/28/92,33
103320,for_sale," $200,000.00 ", $111.36 ,3,2,,Miami,Florida,33182,1796,4/15/05,20
53247,for_sale," $350,000.00 ", $221.80 ,3,2,257801,Miami,Florida,33182,1578,9/10/07,17
81066,for_sale," $285,000.00 ", $293.81 ,2,2,,Miami,Florida,33182,970,1/17/02,23
57984,for_sale," $580,000.00 ", $243.80 ,4,3,73255,Miami,Florida,33182,2379,8/22/03,21
58891,for_sale," $499,000.00 ", $332.22 ,4,2,,Miami,Florida,33182,1502,6/21/17,8
18310,for_sale," $339,000.00 ", $258.78 ,3,3,195932,Miami,Florida,33182,1310,9/5/06,18
5323,for_sale," $450,000.00 ", $302.01 ,4,5,89884,Miami,Florida,33182,1490,12/6/13,11
105096,for_sale," $1,459,000.00 ", $486.82 ,4,4,872496,Miami,Florida,33182,2997,,
64166,for_sale," $994,900.00 ", $384.87 ,4,3,656271,Miami,Florida,33182,2585,7/13/18,6
40240,for_sale," $700,000.00 ", $370.96 ,5,3,122097,Miami,Florida,33182,1887,11/1/17,7
35371,for_sale," $1,500,000.00 ", $475.44 ,5,3,267216,Miami,Florida,33182,3155,9/10/18,6
35944,for_sale," $215,000.00 ", $336.46 ,2,1,1752533,Miami,Florida,33184,639,,
82476,for_sale," $215,000.00 ", $183.76 ,2,2,273661,Miami,Florida,33184,1170,,
81021,for_sale," $609,999.00 ", $250.20 ,4,3,109097,Miami,Florida,33184,2438,,
44970,for_sale," $195,000.00 ", $305.16 ,1,1,1699243,Miami,Florida,33184,639,,
20882,for_sale," $200,000.00 ", $312.99 ,2,1,1718013,Miami,Florida,33184,639,,
54239,for_sale," $295,000.00 ", $259.45 ,2,3,207030,Miami,Florida,33184,1137,8/1/19,5
59988,for_sale," $550,000.00 ", $276.24 ,4,3,298995,Miami,Florida,33184,1991,,
6786,for_sale," $339,000.00 ", $315.94 ,2,2,,Miami,Florida,33184,1073,,
30807,for_sale," $300,000.00 ", $205.76 ,2,2,147717,Miami,Florida,33184,1458,,
109855,for_sale," $210,000.00 ", $186.67 ,1,2,1800121,Miami,Florida,33172,1125,9/2/05,19
43164,for_sale," $229,000.00 ", $229.00 ,2,2,,Miami,Florida,33172,1000,4/20/21,4
1967,for_sale," $198,000.00 ", $176.00 ,1,2,1799188,Miami,Florida,33172,1125,8/4/05,19
53353,for_sale," $255,987.00 ", $212.44 ,2,3,25514,Miami,Florida,33172,1205,10/29/21,3
93119,for_sale," $205,000.00 ", $182.22 ,1,2,1799666,Miami,Florida,33172,1125,7/18/05,19
28937,for_sale," $209,999.00 ", $235.16 ,1,1,1197567,Miami,Florida,33172,893,12/10/04,20
37686,for_sale," $825,500.00 ", $249.09 ,5,5,423029,Miami,Florida,33185,3314,,
53152,for_sale," $699,000.00 ", $271.46 ,4,3,1219407,Miami,Florida,33185,2575,,
64133,for_sale," $859,999.00 ", $234.33 ,5,5,1126227,Miami,Florida,33185,3670,,
17823,for_sale," $525,000.00 ", $347.45 ,3,2,1022668,Miami,Florida,33185,1511,,
109089,for_sale," $1,200,000.00 ", $309.36 ,5,4,377448,Miami,Florida,33185,3879,,
48372,for_sale," $180,000.00 ", $186.53 ,2,2,1678770,Miami,Florida,33173,965,1/15/92,33
81016,for_sale," $825,000.00 ", $674.57 ,2,2,62387,Miami,Florida,33173,1223,,
83573,for_sale," $299,000.00 ", $221.48 ,2,3,1537908,Miami,Florida,33173,1350,9/2/14,10
71150,for_sale," $479,900.00 ", $339.15 ,3,2,163038,Miami,Florida,33173,1415,,
76112,for_sale," $420,000.00 ", $313.43 ,3,2,170701,Miami,Florida,33173,1340,9/6/17,7
35873,for_sale," $360,000.00 ", $261.25 ,3,2,1586364,Miami,Florida,33173,1378,11/30/10,14
98906,for_sale," $318,900.00 ", $237.99 ,3,3,1491719,Miami,Florida,33173,1340,3/1/22,3
46903,for_sale," $350,000.00 ", $251.80 ,2,3,1533278,Miami,Florida,33173,1390,3/9/20,5
39884,for_sale," $369,999.00 ", $251.70 ,3,2,1576646,Miami,Florida,33173,1470,4/17/18,7
57984,for_sale," $379,900.00 ", $245.10 ,3,2,170700,Miami,Florida,33173,1550,4/21/20,5
81021,for_sale," $155,000.00 ", $250.00 ,1,1,957507,Miami,Florida,33172,620,3/20/02,23
2434,for_sale," $2,190,000.00 ", $503.22 ,6,6,1755034,Miami,Florida,33176,4352,,
13917,for_sale," $1,350,000.00 ", $492.70 ,4,3,380010,Miami,Florida,33176,2740,,
22611,for_sale," $1,750,000.00 ", $559.28 ,4,3,90681,Miami,Florida,33176,3129,,
38621,for_sale," $365,000.00 ", $339.22 ,2,2,1643538,Miami,Florida,33178,1076,,
64123,for_sale," $335,000.00 ", $212.03 ,3,3,1438725,Miami,Florida,33183,1580,,
20471,for_sale," $1,390,000.00 ", $399.77 ,4,4,206098,Miami,Florida,33183,3477,9/24/21,3
29867,for_sale," $350,000.00 ", $221.52 ,3,2,1429219,Miami,Florida,33183,1580,,
103421,for_sale," $380,000.00 ", $140.27 ,4,4,1004573,Miami,Florida,33185,2709,,
12278,for_sale," $397,500.00 ", $242.67 ,3,2,418173,Miami,Florida,33185,1638,7/15/20,4
108095,for_sale," $625,000.00 ", $191.31 ,5,4,418606,Miami,Florida,33185,3267,11/2/21,3
64148,for_sale," $898,000.00 ", $252.39 ,4,5,422466,Miami,Florida,33185,3558,,
35944,for_sale," $499,900.00 ", $252.60 ,4,3,973271,Miami,Florida,33185,1979,,
59663,for_sale," $300,000.00 ", $214.29 ,2,3,1098046,Miami,Florida,33185,1400,5/12/21,4
105309,for_sale," $415,000.00 ", $233.80 ,3,3,402757,Miami,Florida,33185,1775,,
82202,for_sale," $690,000.00 ", $296.39 ,4,3,429409,Miami,Florida,33185,2328,2/18/98,27
35944,for_sale," $725,000.00 ", $290.46 ,3,4,415948,Miami,Florida,33185,2496,,
103279,for_sale," $449,000.00 ", $256.13 ,3,3,471778,Miami,Florida,33185,1753,,
35764,for_sale," $599,995.00 ", $293.68 ,3,3,380585,Miami,Florida,33185,2043,,
